DATE      ,Time, Temp,   RH, HrRa, Wind, SolR,SFlag, MaxT, MinT, MxRH, MnRH, Rain,
06/11/2013,0700,   67,   44, 0.00,   10,  184,    0,   95,   58,   58,    2, 0.00,
06/11/2013,0800,   72,   27, 0.00,    9,  610,    0,   95,   58,   58,    2, 0.00,
06/11/2013,0900,   74,   27, 0.00,    8,  654,    0,   95,   58,   58,    2, 0.00,
06/11/2013,1000,   78,   24, 0.00,   12,  817,    0,   95,   58,   58,    2, 0.00,
06/11/2013,1100,   81,   22, 0.00,   13, 1148,    0,   95,   58,   58,    2, 0.00,
06/11/2013,1200,   82,   18, 0.00,   13, 1160,    0,   95,   58,   58,    2, 0.00,
06/11/2013,1300,   82,   14, 0.00,   14,  995,    0,   95,   58,   58,    2, 0.00,
06/11/2013,1400,   82,   16, 0.00,   10,  411,    0,   95,   58,   58,    2, 0.00,
06/11/2013,1500,   87,   11, 0.00,   17,  890,    0,   89,   58,   58,    8, 0.00,
06/11/2013,1600,   86,   11, 0.00,   14,  929,    0,   87,   58,   58,   11, 0.00,
06/11/2013,1700,   87,   11, 0.00,   14,  653,    0,   87,   58,   58,   11, 0.00,
06/11/2013,1800,   83,   12, 0.00,   15,  289,    0,   87,   58,   58,   11, 0.00,
06/11/2013,1900,   81,   14, 0.00,   10,   91,    0,   87,   58,   58,   11, 0.00,
06/11/2013,2000,   76,   17, 0.00,    7,   18,    0,   87,   58,   58,   11, 0.00,
06/11/2013,2100,   74,   18, 0.00,    2,    0,    0,   87,   58,   58,   11, 0.00,
06/11/2013,2200,   75,   19, 0.00,    5,    0,    0,   87,   58,   58,   11, 0.00,
06/11/2013,2300,   71,   21, 0.00,    4,    0,    0,   87,   58,   58,   11, 0.00,
06/12/2013,0000,   69,   22, 0.00,    6,    0,    0,   87,   59,   58,   11, 0.00,
06/12/2013,0100,   66,   21, 0.00,    6,    0,    0,   87,   59,   58,   11, 0.00,
06/12/2013,0200,   61,   24, 0.00,    1,    0,    0,   87,   59,   58,   11, 0.00,
06/12/2013,0300,   65,   22, 0.00,    6,    0,    0,   87,   59,   57,   11, 0.00,
06/12/2013,0400,   55,   29, 0.00,    2,    0,    0,   87,   55,   57,   11, 0.00,
06/12/2013,0500,   52,   33, 0.00,    0,    1,    0,   87,   52,   57,   11, 0.00,
06/12/2013,0600,   61,   27, 0.00,    2,   88,    0,   87,   52,   44,   11, 0.00,
06/12/2013,0700,   68,   22, 0.00,    0,  249,    0,   87,   52,   33,   11, 0.00,
06/12/2013,0800,   78,   16, 0.00,    1,  633,    0,   87,   52,   33,   11, 0.00,
06/12/2013,0900,   75,   18, 0.00,    9,  528,    0,   87,   52,   33,   11, 0.00,
06/12/2013,1000,   80,   16, 0.00,   14,  899,    0,   87,   52,   33,   11, 0.00,
06/12/2013,1100,   86,   13, 0.00,   16, 1130,    0,   87,   52,   33,   11, 0.00,
06/12/2013,1200,   87,   12, 0.00,   17, 1015,    0,   87,   52,   33,   11, 0.00,
06/12/2013,1300,   84,   12, 0.00,   19,  630,    0,   87,   52,   33,   11, 0.00,
06/12/2013,1400,   85,   12, 0.00,   15,  424,    0,   87,   52,   33,   11, 0.00,
06/12/2013,1500,   87,   10, 0.00,   21,  859,    0,   87,   52,   33,   10, 0.00,
06/12/2013,1600,   86,   13, 0.00,   20,  767,    0,   87,   52,   33,   10, 0.00,
06/12/2013,1700,   85,   14, 0.00,   18,  657,    0,   87,   52,   33,   10, 0.00,
06/12/2013,1800,   82,   13, 0.00,   18,  312,    0,   87,   52,   33,   10, 0.00,
06/12/2013,1900,   81,   13, 0.00,   18,  159,    0,   87,   52,   33,   10, 0.00,
06/12/2013,2000,   75,   14, 0.00,    8,   35,    0,   87,   52,   33,   10, 0.00,
06/12/2013,2100,   66,   13, 0.00,    8,    0,    0,   87,   52,   33,   10, 0.00,
06/12/2013,2200,   61,   16, 0.00,    6,    0,    0,   87,   52,   33,   10, 0.00,
06/12/2013,2300,   61,   16, 0.00,    4,    0,    0,   87,   52,   33,   10, 0.00,
06/13/2013,0000,   56,   19, 0.00,    3,    0,    0,   87,   52,   33,   10, 0.00,
06/13/2013,0100,   54,   21, 0.00,    5,    0,    0,   87,   52,   33,   10, 0.00,
06/13/2013,0200,   50,   24, 0.00,    0,    0,    0,   87,   50,   33,   10, 0.00,
06/13/2013,0300,   50,   33, 0.00,    9,    0,    0,   87,   50,   33,   10, 0.00,
06/13/2013,0400,   46,   37, 0.00,    6,    0,    0,   87,   46,   37,   10, 0.00,
06/13/2013,0500,   44,   42, 0.00,    3,    2,    0,   87,   44,   42,   10, 0.00,
06/13/2013,0600,   55,   35, 0.00,    7,  104,    0,   87,   44,   42,   10, 0.00,
06/13/2013,0700,   59,   32, 0.00,    6,  354,    0,   87,   44,   42,   10, 0.00,
06/13/2013,0800,   67,   23, 0.00,    1,  602,    0,   87,   44,   42,   10, 0.00,
06/13/2013,0900,   68,   18, 0.00,    5,  835,    0,   87,   44,   42,   10, 0.00,
06/13/2013,1000,   69,    9, 0.00,   13, 1045,    0,   87,   44,   42,    9, 0.00,
06/13/2013,1100,   71,   11, 0.00,   11, 1189,    0,   87,   44,   42,    9, 0.00,
06/13/2013,1200,   73,   10, 0.00,   18, 1122,    0,   87,   44,   42,    9, 0.00,
06/13/2013,1300,   73,    9, 0.00,   17, 1226,    0,   87,   44,   42,    9, 0.00,
06/13/2013,1400,   76,    8, 0.00,   15, 1236,    0,   87,   44,   42,    8, 0.00,
06/13/2013,1500,   75,    7, 0.00,   15, 1119,    0,   86,   44,   42,    7, 0.00,
06/13/2013,1600,   77,    6, 0.00,   17,  942,    0,   85,   44,   42,    6, 0.00,
06/13/2013,1700,   75,    7, 0.00,   12,  722,    0,   82,   44,   42,    6, 0.00,
06/13/2013,1800,   75,    8, 0.00,   17,  381,    0,   81,   44,   42,    6, 0.00,
06/13/2013,1900,   71,   10, 0.00,   12,   81,    0,   77,   44,   42,    6, 0.00,
06/13/2013,2000,   62,   18, 0.00,   23,   30,    0,   77,   44,   42,    6, 0.00,
06/13/2013,2100,   57,   27, 0.00,   12,    0,    0,   77,   44,   42,    6, 0.00,
06/13/2013,2200,   53,   33, 0.00,    8,    0,    0,   77,   44,   42,    6, 0.00,
06/13/2013,2300,   54,   35, 0.00,   16,    0,    0,   77,   44,   42,    6, 0.00,
06/14/2013,0000,   52,   38, 0.00,   12,    0,    0,   77,   44,   42,    6, 0.00,
06/14/2013,0100,   48,   42, 0.00,    9,    0,    0,   77,   44,   42,    6, 0.00,
06/14/2013,0200,   46,   44, 0.00,    8,    0,    0,   77,   44,   44,    6, 0.00,
06/14/2013,0300,   44,   47, 0.00,    9,    0,    0,   77,   44,   47,    6, 0.00,
06/14/2013,0400,   42,   50, 0.00,    7,    0,    0,   77,   42,   50,    6, 0.00,
06/14/2013,0500,   39,   54, 0.00,    4,    3,    0,   77,   39,   54,    6, 0.00,
06/14/2013,0600,   49,   43, 0.00,    6,  119,    0,   77,   39,   54,    6, 0.00,
06/14/2013,0700,   51,   39, 0.00,    4,  297,    0,   77,   39,   54,    6, 0.00,
06/14/2013,0800,   59,   31, 0.00,    0,  533,    0,   77,   39,   54,    6, 0.00,
06/14/2013,0900,   62,   23, 0.00,    3,  692,    0,   77,   39,   54,    6, 0.00,
06/14/2013,1000,   63,   22, 0.00,    8,  826,    0,   77,   39,   54,    6, 0.00,
06/14/2013,1100,   67,   18, 0.00,    3,  900,    0,   77,   39,   54,    6, 0.00,
06/14/2013,1200,   71,   15, 0.00,    5, 1190,    0,   77,   39,   54,    6, 0.00,
06/14/2013,1300,   72,   14, 0.00,    5, 1148,    0,   77,   39,   54,    6, 0.00,
06/14/2013,1400,   73,   10, 0.00,    5, 1093,    0,   77,   39,   54,    6, 0.00,
06/14/2013,1500,   74,    8, 0.00,    8, 1074,    0,   77,   39,   54,    6, 0.00,
06/14/2013,1600,   77,    7, 0.00,    8,  859,    0,   77,   39,   54,    7, 0.00,
06/14/2013,1700,   75,    7, 0.00,    6,  679,    0,   77,   39,   54,    7, 0.00,
06/14/2013,1800,   72,    6, 0.00,   10,  255,    0,   77,   39,   54,    6, 0.00,
06/14/2013,1900,   70,    6, 0.00,   14,  145,    0,   77,   39,   54,    6, 0.00,
06/14/2013,2000,   66,    7, 0.00,   12,   50,    0,   77,   39,   54,    6, 0.00,
06/14/2013,2100,   58,    9, 0.00,    4,    0,    0,   77,   39,   54,    6, 0.00,
06/14/2013,2200,   60,    9, 0.00,    6,    0,    0,   77,   39,   54,    6, 0.00,
06/14/2013,2300,   57,   11, 0.00,    1,    0,    0,   77,   39,   54,    6, 0.00,
06/15/2013,0000,   57,   12, 0.00,    6,    0,    0,   77,   39,   54,    6, 0.00,
06/15/2013,0100,   49,   16, 0.00,    0,    0,    0,   77,   39,   54,    6, 0.00,
06/15/2013,0200,   54,   15, 0.00,   11,    0,    0,   77,   39,   54,    6, 0.00,
06/15/2013,0300,   54,   19, 0.00,   12,    0,    0,   77,   39,   54,    6, 0.00,
06/15/2013,0400,   51,   22, 0.00,   10,    0,    0,   77,   39,   54,    6, 0.00,
06/15/2013,0500,   50,   24, 0.00,    9,    2,    0,   77,   49,   43,    6, 0.00,
06/15/2013,0600,   56,   21, 0.00,    7,  101,    0,   77,   49,   39,    6, 0.00,
06/15/2013,0700,   62,   17, 0.00,   12,  349,    0,   77,   49,   31,    6, 0.00,
06/15/2013,0800,   66,   14, 0.00,    8,  596,    0,   77,   49,   24,    6, 0.00,
06/15/2013,0900,   70,   12, 0.00,    9,  831,    0,   77,   49,   24,    6, 0.00,
06/15/2013,1000,   76,    8, 0.00,    4, 1030,    0,   77,   49,   24,    6, 0.00,
06/15/2013,1100,   82,    6, 0.00,    3, 1182,    0,   82,   49,   24,    6, 0.00,
06/15/2013,1200,   84,    6, 0.00,    2, 1265,    0,   84,   49,   24,    6, 0.00,
06/15/2013,1300,   87,    5, 0.00,    7, 1282,    0,   87,   49,   24,    5, 0.00,
06/15/2013,1400,   87,    5, 0.00,    7, 1234,    0,   87,   49,   24,    5, 0.00,
06/15/2013,1500,   86,    5, 0.00,    8, 1122,    0,   87,   49,   24,    5, 0.00,
06/15/2013,1600,   89,    5, 0.00,    4,  938,    0,   89,   49,   24,    5, 0.00,
06/15/2013,1700,   87,    4, 0.00,    5,  720,    0,   89,   49,   24,    4, 0.00,
06/15/2013,1800,   86,    4, 0.00,   11,  391,    0,   89,   49,   24,    4, 0.00,
06/15/2013,1900,   82,    4, 0.00,    6,   90,    0,   89,   49,   24,    4, 0.00,
06/15/2013,2000,   68,    6, 0.00,    3,   34,    0,   89,   49,   24,    4, 0.00,
06/15/2013,2100,   69,    6, 0.00,    4,    0,    0,   89,   49,   24,    4, 0.00,
06/15/2013,2200,   59,    9, 0.00,    8,    0,    0,   89,   49,   24,    4, 0.00,
06/15/2013,2300,   56,   13, 0.00,    5,    0,    0,   89,   49,   24,    4, 0.00,
06/16/2013,0000,   54,   16, 0.00,    6,    0,    0,   89,   49,   24,    4, 0.00,
06/16/2013,0100,   50,   20, 0.00,    3,    0,    0,   89,   50,   24,    4, 0.00,
06/16/2013,0200,   51,   18, 0.00,    3,    0,    0,   89,   50,   24,    4, 0.00,
06/16/2013,0300,   54,   19, 0.00,    0,    0,    0,   89,   50,   24,    4, 0.00,
06/16/2013,0400,   48,   23, 0.00,    0,    0,    0,   89,   48,   24,    4, 0.00,
06/16/2013,0500,   50,   22, 0.00,    1,    2,    0,   89,   48,   23,    4, 0.00,
06/16/2013,0600,   58,   22, 0.00,    0,   99,    0,   89,   48,   23,    4, 0.00,
06/16/2013,0700,   66,   20, 0.00,    1,  342,    0,   89,   48,   23,    4, 0.00,
06/16/2013,0800,   76,   15, 0.00,    2,  585,    0,   89,   48,   23,    4, 0.00,
06/16/2013,0900,   79,   14, 0.00,    3,  816,    0,   89,   48,   23,    4, 0.00,
06/16/2013,1000,   83,   12, 0.00,    3, 1013,    0,   89,   48,   23,    4, 0.00,
06/16/2013,1100,   84,   11, 0.00,    4, 1164,    0,   89,   48,   23,    4, 0.00,
06/16/2013,1200,   86,    9, 0.00,    4, 1250,    0,   89,   48,   23,    4, 0.00,
06/16/2013,1300,   85,    8, 0.00,    4, 1269,    0,   89,   48,   23,    4, 0.00,
06/16/2013,1400,   88,    6, 0.00,    8, 1224,    0,   89,   48,   23,    4, 0.00,
06/16/2013,1500,   86,    5, 0.00,   11, 1115,    0,   89,   48,   23,    4, 0.00,
06/16/2013,1600,   88,    4, 0.00,   15,  950,    0,   88,   48,   23,    4, 0.00,
06/16/2013,1700,   87,    6, 0.00,   13,  724,    0,   88,   48,   23,    4, 0.00,
06/16/2013,1800,   84,    5, 0.00,   10,  386,    0,   88,   48,   23,    4, 0.00,
06/16/2013,1900,   82,    7, 0.00,   11,   84,    0,   88,   48,   23,    4, 0.00,
06/16/2013,2000,   73,   10, 0.00,    5,   34,    0,   88,   48,   23,    4, 0.00,
06/16/2013,2100,   66,   12, 0.00,    5,    0,    0,   88,   48,   23,    4, 0.00,
06/16/2013,2200,   63,   14, 0.00,    1,    0,    0,   88,   48,   23,    4, 0.00,
06/16/2013,2300,   58,   17, 0.00,    1,    0,    0,   88,   48,   23,    4, 0.00,
06/17/2013,0000,   57,   18, 0.00,    3,    0,    0,   88,   48,   23,    4, 0.00,
06/17/2013,0100,   64,   21, 0.00,    8,    0,    0,   88,   48,   23,    4, 0.00,
06/17/2013,0200,   60,   24, 0.00,    5,    0,    0,   88,   48,   24,    4, 0.00,
06/17/2013,0300,   51,   29, 0.00,    2,    0,    0,   88,   48,   29,    4, 0.00,
06/17/2013,0400,   49,   31, 0.00,    6,    0,    0,   88,   49,   31,    4, 0.00,
06/17/2013,0500,   50,   31, 0.00,    0,    2,    0,   88,   49,   31,    4, 0.00,
06/17/2013,0600,   55,   27, 0.00,    0,  101,    0,   88,   49,   31,    4, 0.00,
06/17/2013,0700,   72,   18, 0.00,    6,  337,    0,   88,   49,   31,    4, 0.00,
06/17/2013,0800,   75,   15, 0.00,    6,  588,    0,   88,   49,   31,    4, 0.00,
06/17/2013,0900,   81,   13, 0.00,    2,  820,    0,   88,   49,   31,    4, 0.00,
06/17/2013,1000,   82,   11, 0.00,    2, 1020,    0,   88,   49,   31,    4, 0.00,
06/17/2013,1100,   85,   10, 0.00,    4, 1169,    0,   88,   49,   31,    4, 0.00,
06/17/2013,1200,   87,    8, 0.00,   10, 1250,    0,   88,   49,   31,    4, 0.00,
06/17/2013,1300,   87,    7, 0.00,   11, 1270,    0,   88,   49,   31,    4, 0.00,
06/17/2013,1400,   89,    7, 0.00,   13, 1219,    0,   89,   49,   31,    4, 0.00,
06/17/2013,1500,   90,    7, 0.00,    7, 1105,    0,   90,   49,   31,    4, 0.00,
06/17/2013,1600,   90,    7, 0.00,   12,  934,    0,   90,   49,   31,    5, 0.00,
06/17/2013,1700,   88,    6, 0.00,   17,  709,    0,   90,   49,   31,    5, 0.00,
06/17/2013,1800,   87,    4, 0.00,   11,  383,    0,   90,   49,   31,    4, 0.00,
06/17/2013,1900,   83,    5, 0.00,    7,   96,    0,   90,   49,   31,    4, 0.00,
06/17/2013,2000,   73,    6, 0.00,    1,   34,    0,   90,   49,   31,    4, 0.00,
06/17/2013,2100,   70,   11, 0.00,    5,    0,    0,   90,   49,   31,    4, 0.00,
06/17/2013,2200,   68,   13, 0.00,    7,    0,    0,   90,   49,   31,    4, 0.00,
06/17/2013,2300,   66,   14, 0.00,    9,    0,    0,   90,   49,   31,    4, 0.00,
06/18/2013,0000,   61,   18, 0.00,    5,    0,    0,   90,   49,   31,    4, 0.00,
06/18/2013,0100,   54,   23, 0.00,    2,    0,    0,   90,   49,   31,    4, 0.00,
06/18/2013,0200,   52,   23, 0.00,    1,    0,    0,   90,   49,   31,    4, 0.00,
06/18/2013,0300,   50,   24, 0.00,    1,    0,    0,   90,   49,   31,    4, 0.00,
06/18/2013,0400,   47,   30, 0.00,    1,    0,    0,   90,   47,   31,    4, 0.00,
06/18/2013,0500,   44,   32, 0.00,    2,    2,    0,   90,   44,   32,    4, 0.00,
06/18/2013,0600,   52,   26, 0.00,    0,   97,    0,   90,   44,   32,    4, 0.00,
06/18/2013,0700,   65,   19, 0.00,    1,  335,    0,   90,   44,   32,    4, 0.00,
06/18/2013,0800,   74,   13, 0.00,    0,  586,    0,   90,   44,   32,    4, 0.00,
06/18/2013,0900,   78,   10, 0.00,    1,  828,    0,   90,   44,   32,    4, 0.00,
06/18/2013,1000,   81,    8, 0.00,    2, 1029,    0,   90,   44,   32,    4, 0.00,
06/18/2013,1100,   81,    6, 0.00,   11, 1180,    0,   90,   44,   32,    4, 0.00,
06/18/2013,1200,   82,    7, 0.00,    9, 1259,    0,   90,   44,   32,    4, 0.00,
06/18/2013,1300,   86,    5, 0.00,   15, 1284,    0,   90,   44,   32,    4, 0.00,
06/18/2013,1400,   87,    5, 0.00,   15, 1231,    0,   90,   44,   32,    4, 0.00,
06/18/2013,1500,   83,    6, 0.00,   15, 1002,    0,   90,   44,   32,    4, 0.00,
06/18/2013,1600,   84,    6, 0.00,   18,  698,    0,   88,   44,   32,    4, 0.00,
06/18/2013,1700,   82,    8, 0.00,   17,  549,    0,   87,   44,   32,    4, 0.00,
06/18/2013,1800,   75,   10, 0.00,   13,  219,    0,   87,   44,   32,    5, 0.00,
06/18/2013,1900,   72,   10, 0.00,    4,   42,    0,   87,   44,   32,    5, 0.00,
06/18/2013,2000,   69,   12, 0.00,   12,    8,    0,   87,   44,   32,    5, 0.00,
06/18/2013,2100,   68,   13, 0.00,   11,    0,    0,   87,   44,   32,    5, 0.00,
06/18/2013,2200,   64,   12, 0.00,   10,    0,    0,   87,   44,   32,    5, 0.00,
06/18/2013,2300,   59,   21, 0.00,    8,    0,    0,   87,   44,   32,    5, 0.00,
06/19/2013,0000,   53,   24, 0.00,    4,    0,    0,   87,   44,   32,    5, 0.00,
06/19/2013,0100,   48,   27, 0.00,    1,    0,    0,   87,   44,   32,    5, 0.00,
06/19/2013,0200,   47,   29, 0.00,    3,    0,    0,   87,   44,   32,    5, 0.00,
06/19/2013,0300,   53,   33, 0.00,    2,    0,    0,   87,   44,   33,    5, 0.00,
06/19/2013,0400,   42,   38, 0.00,    4,    0,    0,   87,   42,   38,    5, 0.00,
06/19/2013,0500,   40,   47, 0.00,    0,    2,    0,   87,   40,   47,    5, 0.00,
06/19/2013,0600,   47,   44, 0.00,    0,  109,    0,   87,   40,   47,    5, 0.00,
06/19/2013,0700,   51,   41, 0.00,    6,  164,    0,   87,   40,   47,    5, 0.00,
06/19/2013,0800,   52,   40, 0.00,    8,  200,    0,   87,   40,   47,    5, 0.00,
06/19/2013,0900,   50,   49, 0.00,   10,  281,    0,   87,   40,   49,    5, 0.00,
06/19/2013,1000,   55,   40, 0.00,    5,  373,    0,   87,   40,   49,    5, 0.00,
06/19/2013,1100,   57,   30, 0.00,    3,  630,    0,   87,   40,   49,    5, 0.00,
06/19/2013,1200,   60,   25, 0.00,    9,  610,    0,   87,   40,   49,    5, 0.00,
06/19/2013,1300,   64,   18, 0.00,   12, 1066,    0,   87,   40,   49,    5, 0.00,
06/19/2013,1400,   66,   16, 0.00,   12, 1178,    0,   84,   40,   49,    6, 0.00,
06/19/2013,1500,   67,   14, 0.00,   15, 1034,    0,   84,   40,   49,    6, 0.00,
06/19/2013,1600,   68,   13, 0.00,   12,  949,    0,   82,   40,   49,    8, 0.00,
06/19/2013,1700,   68,   14, 0.00,   14,  731,    0,   75,   40,   49,   10, 0.00,
06/19/2013,1800,   66,   14, 0.00,   10,  400,    0,   72,   40,   49,   10, 0.00,
06/19/2013,1900,   64,   15, 0.00,    6,   84,    0,   69,   40,   49,   12, 0.00,
06/19/2013,2000,   58,   21, 0.00,    6,   38,    0,   68,   40,   49,   12, 0.00,
06/19/2013,2100,   56,   23, 0.00,    8,    0,    0,   68,   40,   49,   12, 0.00,
06/19/2013,2200,   54,   37, 0.00,   12,    0,    0,   68,   40,   49,   13, 0.00,
06/19/2013,2300,   47,   42, 0.00,    8,    0,    0,   68,   40,   49,   13, 0.00,
06/20/2013,0000,   45,   43, 0.00,    6,    0,    0,   68,   40,   49,   13, 0.00,
06/20/2013,0100,   42,   45, 0.00,    7,    0,    0,   68,   40,   49,   13, 0.00,
06/20/2013,0200,   37,   49, 0.00,    6,    0,    0,   68,   37,   49,   13, 0.00,
06/20/2013,0300,   37,   53, 0.00,    4,    0,    0,   68,   37,   53,   13, 0.00,
06/20/2013,0400,   35,   55, 0.00,    0,    0,    0,   68,   35,   55,   13, 0.00,
06/20/2013,0500,   35,   55, 0.00,    3,    2,    0,   68,   35,   55,   13, 0.00,
06/20/2013,0600,   43,   45, 0.00,    3,   99,    0,   68,   35,   55,   13, 0.00,
06/20/2013,0700,   52,   36, 0.00,    6,  348,    0,   68,   35,   55,   13, 0.00,
06/20/2013,0800,   60,   28, 0.00,    1,  594,    0,   68,   35,   55,   13, 0.00,
06/20/2013,0900,   62,   24, 0.00,    2,  824,    0,   68,   35,   55,   13, 0.00,
06/20/2013,1000,   65,   21, 0.00,    6, 1022,    0,   68,   35,   55,   13, 0.00,
06/20/2013,1100,   69,   18, 0.00,    3, 1174,    0,   69,   35,   55,   13, 0.00,
06/20/2013,1200,   70,   17, 0.00,    3, 1253,    0,   70,   35,   55,   13, 0.00,
06/20/2013,1300,   71,   15, 0.00,    6, 1249,    0,   71,   35,   55,   13, 0.00,
06/20/2013,1400,   72,   12, 0.00,    5, 1196,    0,   72,   35,   55,   12, 0.00,
06/20/2013,1500,   73,   11, 0.00,   16, 1116,    0,   73,   35,   55,   11, 0.00,
06/20/2013,1600,   75,   13, 0.00,    8,  942,    0,   75,   35,   55,   11, 0.00,
06/20/2013,1700,   74,   12, 0.00,   11,  724,    0,   75,   35,   55,   11, 0.00,
06/20/2013,1800,   71,   13, 0.00,    9,  388,    0,   75,   35,   55,   11, 0.00,
06/20/2013,1900,   68,   15, 0.00,    6,   62,    0,   75,   35,   55,   11, 0.00,
06/20/2013,2000,   64,   17, 0.00,    1,   19,    0,   75,   35,   55,   11, 0.00,
06/20/2013,2100,   60,   31, 0.00,   18,    0,    0,   75,   35,   55,   11, 0.00,
06/20/2013,2200,   58,   36, 0.00,   18,    0,    0,   75,   35,   55,   11, 0.00,
06/20/2013,2300,   54,   51, 0.00,   19,    0,    0,   75,   35,   55,   11, 0.00,
06/21/2013,0000,   51,   55, 0.00,   23,    0,    0,   75,   35,   55,   11, 0.00,
06/21/2013,0100,   50,   55, 0.00,   11,    0,    0,   75,   35,   55,   11, 0.00,
06/21/2013,0200,   47,   52, 0.00,    7,    0,    0,   75,   35,   55,   11, 0.00,
06/21/2013,0300,   43,   61, 0.00,    0,    0,    0,   75,   35,   61,   11, 0.00,
06/21/2013,0400,   37,   60, 0.00,    0,    0,    0,   75,   35,   61,   11, 0.00,
06/21/2013,0500,   36,   61, 0.00,    0,    2,    0,   75,   36,   61,   11, 0.00,
06/21/2013,0600,   45,   49, 0.00,    0,  104,    0,   75,   36,   61,   11, 0.00,
06/21/2013,0700,   56,   37, 0.00,    7,  319,    0,   75,   36,   61,   11, 0.00,
06/21/2013,0800,   60,   30, 0.00,    2,  593,    0,   75,   36,   61,   11, 0.00,
06/21/2013,0900,   66,   19, 0.00,    2,  830,    0,   75,   36,   61,   11, 0.00,
06/21/2013,1000,   66,   19, 0.00,    5, 1027,    0,   75,   36,   61,   11, 0.00,
06/21/2013,1100,   68,   17, 0.00,    3, 1174,    0,   75,   36,   61,   11, 0.00,
06/21/2013,1200,   72,   14, 0.00,    6, 1257,    0,   75,   36,   61,   11, 0.00,
06/21/2013,1300,   74,   13, 0.00,    4, 1273,    0,   75,   36,   61,   11, 0.00,
06/21/2013,1400,   74,    8, 0.00,    7, 1238,    0,   75,   36,   61,    8, 0.00,
